changedb, A [2000, 2200], V1=[1,2,6,12,24,48,60]
3,3.60012054443e-05
3,3.00407409668e-05
3,2.88486480713e-05
3,2.88486480713e-05
3,2.88486480713e-05
3,2.90870666504e-05
3,2.90870666504e-05
3,2.90870666504e-05
3,2.90870666504e-05
3,2.88486480713e-05
3,2.90870666504e-05
3,2.8133392334e-05
3,2.88486480713e-05
3,2.90870666504e-05
3,2.90870666504e-05
3,2.78949737549e-05
3,2.88486480713e-05
3,2.88486480713e-05
3,2.88486480713e-05
3,2.8133392334e-05
3,2.90870666504e-05
3,2.88486480713e-05
3,2.88486480713e-05
3,2.90870666504e-05
3,2.8133392334e-05
3,2.8133392334e-05
3,2.78949737549e-05
3,2.90870666504e-05
3,2.8133392334e-05
3,2.90870666504e-05
3,2.78949737549e-05
3,2.8133392334e-05
3,2.88486480713e-05
3,2.78949737549e-05
3,2.88486480713e-05
3,2.88486480713e-05
3,2.88486480713e-05
3,2.90870666504e-05
3,3.50475311279e-05
3,2.78949737549e-05
3,2.8133392334e-05
3,2.78949737549e-05
3,2.90870666504e-05
3,2.90870666504e-05
3,2.90870666504e-05
3,2.88486480713e-05
3,2.78949737549e-05
3,2.78949737549e-05
3,2.8133392334e-05
3,2.90870666504e-05
3,2.90870666504e-05
3,2.90870666504e-05
3,2.88486480713e-05
3,2.8133392334e-05
3,2.88486480713e-05
3,2.90870666504e-05
3,2.88486480713e-05
3,2.90870666504e-05
3,2.78949737549e-05
3,2.90870666504e-05
3,2.78949737549e-05
3,2.78949737549e-05
3,2.8133392334e-05
3,2.8133392334e-05
3,4.50611114502e-05
3,2.90870666504e-05
3,2.88486480713e-05
3,2.78949737549e-05
3,2.8133392334e-05
3,2.8133392334e-05
3,2.90870666504e-05
3,2.8133392334e-05
3,2.90870666504e-05
3,2.88486480713e-05
3,2.88486480713e-05
3,2.78949737549e-05
3,2.78949737549e-05
3,2.78949737549e-05
3,2.8133392334e-05
3,2.88486480713e-05
3,2.90870666504e-05
3,2.8133392334e-05
3,2.88486480713e-05
3,2.88486480713e-05
3,2.8133392334e-05
3,2.88486480713e-05
3,2.78949737549e-05
3,2.78949737549e-05
3,2.88486480713e-05
3,2.78949737549e-05
3,2.78949737549e-05
3,2.88486480713e-05
3,2.78949737549e-05
3,2.78949737549e-05
3,2.90870666504e-05
3,2.90870666504e-05
3,2.90870666504e-05
3,2.8133392334e-05
3,2.90870666504e-05
3,2.90870666504e-05
3,2.78949737549e-05
3,3.00407409668e-05
3,2.88486480713e-05
3,2.90870666504e-05
3,2.8133392334e-05
3,2.78949737549e-05
3,2.90870666504e-05
3,2.90870666504e-05
3,2.90870666504e-05
3,2.88486480713e-05
3,2.90870666504e-05
3,2.78949737549e-05
3,2.78949737549e-05
3,2.88486480713e-05
3,2.90870666504e-05
3,2.90870666504e-05
3,2.88486480713e-05
3,2.90870666504e-05
3,2.90870666504e-05
3,2.90870666504e-05
3,2.8133392334e-05
3,2.90870666504e-05
3,2.90870666504e-05
3,2.8133392334e-05
3,2.50339508057e-05
3,2.38418579102e-05
3,2.38418579102e-05
3,2.50339508057e-05
3,2.50339508057e-05
3,2.90870666504e-05
3,1.78813934326e-05
3,2.88486480713e-05
3,2.50339508057e-05
3,2.50339508057e-05
3,2.50339508057e-05
3,2.50339508057e-05
3,2.59876251221e-05
3,2.50339508057e-05
3,2.90870666504e-05
3,3.40938568115e-05
3,2.59876251221e-05
3,2.40802764893e-05
3,2.50339508057e-05
3,2.50339508057e-05
3,2.47955322266e-05
3,2.40802764893e-05
3,2.78949737549e-05
3,2.90870666504e-05
3,3.00407409668e-05
3,1.8835067749e-05
3,1.78813934326e-05
3,2.88486480713e-05
3,2.40802764893e-05
3,2.90870666504e-05
3,2.50339508057e-05
3,2.40802764893e-05
3,2.50339508057e-05
3,2.40802764893e-05
3,2.50339508057e-05
3,2.50339508057e-05
3,2.50339508057e-05
3,2.50339508057e-05
3,2.38418579102e-05
3,2.50339508057e-05
3,2.40802764893e-05
3,2.50339508057e-05
3,2.40802764893e-05
3,2.50339508057e-05
3,2.50339508057e-05
3,3.21865081787e-05
3,2.50339508057e-05
3,2.40802764893e-05
3,2.47955322266e-05
3,2.50339508057e-05
3,2.50339508057e-05
3,2.40802764893e-05
3,2.38418579102e-05
3,2.40802764893e-05
3,2.50339508057e-05
3,2.40802764893e-05
3,2.50339508057e-05
3,2.38418579102e-05
3,2.40802764893e-05
3,2.38418579102e-05
3,2.40802764893e-05
3,2.50339508057e-05
3,2.50339508057e-05
3,2.40802764893e-05
3,2.40802764893e-05
3,2.40802764893e-05
3,2.50339508057e-05
3,2.50339508057e-05
3,2.50339508057e-05
3,2.38418579102e-05
3,2.50339508057e-05
3,2.50339508057e-05
3,2.47955322266e-05
3,2.59876251221e-05
3,2.50339508057e-05
3,2.50339508057e-05
3,2.50339508057e-05
