changegreedy, A [2000, 2200], V1=[1,2,6,12,24,48,60]
36,4.48226928711e-05
37,2.90870666504e-05
37,2.69412994385e-05
38,2.62260437012e-05
34,2.09808349609e-05
35,2.8133392334e-05
35,2.59876251221e-05
36,2.78949737549e-05
36,2.50339508057e-05
37,2.69412994385e-05
35,2.40802764893e-05
36,2.71797180176e-05
36,2.50339508057e-05
37,2.71797180176e-05
37,2.59876251221e-05
38,2.71797180176e-05
35,2.28881835938e-05
36,2.69412994385e-05
36,2.50339508057e-05
37,2.71797180176e-05
37,2.59876251221e-05
38,2.71797180176e-05
36,2.50339508057e-05
37,2.71797180176e-05
37,2.59876251221e-05
38,2.69412994385e-05
38,2.69412994385e-05
39,2.69412994385e-05
34,2.69412994385e-05
35,2.71797180176e-05
35,2.47955322266e-05
36,2.69412994385e-05
36,2.71797180176e-05
37,2.71797180176e-05
35,2.47955322266e-05
36,2.69412994385e-05
36,2.47955322266e-05
37,2.78949737549e-05
37,2.31266021729e-05
38,2.19345092773e-05
34,1.38282775879e-05
35,2.31266021729e-05
35,2.19345092773e-05
36,2.78949737549e-05
36,2.59876251221e-05
37,2.59876251221e-05
35,2.40802764893e-05
36,2.69412994385e-05
36,2.19345092773e-05
37,2.31266021729e-05
37,2.31266021729e-05
38,2.28881835938e-05
35,2.00271606445e-05
36,2.31266021729e-05
36,2.21729278564e-05
37,2.40802764893e-05
37,2.69412994385e-05
38,3.19480895996e-05
36,2.50339508057e-05
37,2.40802764893e-05
37,2.21729278564e-05
38,2.40802764893e-05
38,2.19345092773e-05
39,2.19345092773e-05
35,1.81198120117e-05
36,2.31266021729e-05
36,2.19345092773e-05
37,2.38418579102e-05
37,2.31266021729e-05
38,2.31266021729e-05
36,2.09808349609e-05
37,2.28881835938e-05
37,2.19345092773e-05
38,2.38418579102e-05
38,2.19345092773e-05
39,2.31266021729e-05
36,1.97887420654e-05
37,2.31266021729e-05
37,2.31266021729e-05
38,2.38418579102e-05
38,2.28881835938e-05
39,2.40802764893e-05
37,2.09808349609e-05
38,2.38418579102e-05
38,2.19345092773e-05
39,2.40802764893e-05
39,2.19345092773e-05
40,2.28881835938e-05
35,1.59740447998e-05
36,2.31266021729e-05
36,2.19345092773e-05
37,2.40802764893e-05
37,2.19345092773e-05
38,2.31266021729e-05
36,2.09808349609e-05
37,2.28881835938e-05
37,2.09808349609e-05
38,2.38418579102e-05
38,2.31266021729e-05
39,2.31266021729e-05
35,1.4066696167e-05
36,2.31266021729e-05
36,2.21729278564e-05
37,2.40802764893e-05
37,2.19345092773e-05
38,2.19345092773e-05
36,2.19345092773e-05
37,2.28881835938e-05
37,2.31266021729e-05
38,2.31266021729e-05
38,2.31266021729e-05
39,2.28881835938e-05
36,2.00271606445e-05
37,2.28881835938e-05
37,2.19345092773e-05
38,2.38418579102e-05
38,2.19345092773e-05
39,2.28881835938e-05
37,2.09808349609e-05
38,2.28881835938e-05
38,2.19345092773e-05
39,2.28881835938e-05
39,2.21729278564e-05
40,2.31266021729e-05
36,1.81198120117e-05
37,2.31266021729e-05
37,2.19345092773e-05
38,2.28881835938e-05
38,2.28881835938e-05
39,2.28881835938e-05
37,2.09808349609e-05
38,2.31266021729e-05
38,2.19345092773e-05
39,2.28881835938e-05
39,2.19345092773e-05
40,2.28881835938e-05
37,1.90734863281e-05
38,2.28881835938e-05
38,2.28881835938e-05
39,2.40802764893e-05
39,2.21729278564e-05
40,2.40802764893e-05
38,6.31809234619e-05
39,2.78949737549e-05
39,2.59876251221e-05
40,2.69412994385e-05
40,2.59876251221e-05
41,2.71797180176e-05
36,1.78813934326e-05
37,2.8133392334e-05
37,3.09944152832e-05
38,2.78949737549e-05
38,2.59876251221e-05
39,2.71797180176e-05
37,2.38418579102e-05
38,2.00271606445e-05
38,2.50339508057e-05
39,2.69412994385e-05
39,2.59876251221e-05
40,2.28881835938e-05
36,1.50203704834e-05
37,3.38554382324e-05
37,2.19345092773e-05
38,2.40802764893e-05
38,2.19345092773e-05
39,2.31266021729e-05
37,2.09808349609e-05
38,2.31266021729e-05
38,2.21729278564e-05
39,2.28881835938e-05
39,2.19345092773e-05
40,2.28881835938e-05
37,1.8835067749e-05
38,2.40802764893e-05
38,2.21729278564e-05
39,2.40802764893e-05
39,2.28881835938e-05
40,2.31266021729e-05
38,2.09808349609e-05
39,2.31266021729e-05
39,2.19345092773e-05
40,2.40802764893e-05
40,2.19345092773e-05
41,2.31266021729e-05
37,1.81198120117e-05
38,2.40802764893e-05
38,2.38418579102e-05
39,2.40802764893e-05
39,2.28881835938e-05
40,2.28881835938e-05
38,2.121925354e-05
39,2.40802764893e-05
39,2.19345092773e-05
40,2.31266021729e-05
40,2.19345092773e-05
41,2.69412994385e-05
38,2.28881835938e-05
39,2.8133392334e-05
39,2.50339508057e-05
40,2.69412994385e-05
40,2.59876251221e-05
