changegreedy, A [1, 100]
1,5.29289245605e-05
1,4.81605529785e-05
2,4.91142272949e-05
1,4.60147857666e-05
2,4.79221343994e-05
1,4.50611114502e-05
2,5.79357147217e-05
1,4.38690185547e-05
2,4.88758087158e-05
1,4.29153442383e-05
2,4.88758087158e-05
1,4.10079956055e-05
2,4.81605529785e-05
1,3.981590271e-05
2,4.79221343994e-05
1,3.79085540771e-05
2,4.91142272949e-05
1,3.69548797607e-05
2,4.81605529785e-05
1,3.48091125488e-05
2,4.79221343994e-05
1,3.31401824951e-05
2,4.79221343994e-05
1,3.09944152832e-05
2,4.91142272949e-05
1,2.88486480713e-05
2,4.91142272949e-05
1,2.69412994385e-05
2,4.79221343994e-05
1,2.50339508057e-05
2,4.79221343994e-05
2,4.79221343994e-05
3,4.81605529785e-05
2,4.60147857666e-05
3,4.81605529785e-05
2,5.41210174561e-05
3,4.79221343994e-05
2,4.48226928711e-05
3,4.79221343994e-05
2,4.29153442383e-05
3,4.88758087158e-05
2,4.10079956055e-05
3,4.79221343994e-05
2,3.91006469727e-05
3,4.81605529785e-05
2,3.81469726562e-05
3,4.79221343994e-05
2,3.69548797607e-05
3,4.91142272949e-05
2,3.50475311279e-05
3,4.6968460083e-05
2,4.6968460083e-05
3,4.79221343994e-05
2,3.19480895996e-05
3,4.79221343994e-05
2,2.78949737549e-05
3,4.79221343994e-05
2,2.69412994385e-05
3,4.81605529785e-05
2,2.50339508057e-05
3,4.79221343994e-05
3,4.6968460083e-05
4,4.79221343994e-05
3,4.57763671875e-05
4,4.79221343994e-05
3,4.48226928711e-05
4,4.88758087158e-05
3,5.10215759277e-05
4,4.88758087158e-05
3,4.19616699219e-05
4,4.88758087158e-05
3,4.10079956055e-05
4,4.79221343994e-05
3,4.00543212891e-05
4,4.88758087158e-05
3,3.79085540771e-05
4,4.81605529785e-05
3,3.69548797607e-05
4,4.79221343994e-05
3,3.40938568115e-05
4,4.88758087158e-05
3,3.2901763916e-05
4,4.81605529785e-05
3,3.09944152832e-05
4,4.88758087158e-05
3,2.8133392334e-05
4,4.79221343994e-05
3,2.59876251221e-05
4,4.91142272949e-05
3,2.40802764893e-05
4,4.79221343994e-05
4,4.81605529785e-05
5,4.79221343994e-05
4,4.60147857666e-05
5,4.81605529785e-05
4,5.29289245605e-05
5,4.88758087158e-05
4,4.38690185547e-05
5,4.88758087158e-05
