change dp, A [100, 300], V1=[1,2,6,12,24,48,60]
(3, [0, 0, 0, 1, 0, 0, 2]),0.000298023223877
(4, [1, 0, 0, 1, 0, 0, 2]),0.00029993057251
(4, [0, 1, 0, 1, 0, 0, 2]),0.000303030014038
(5, [1, 1, 0, 1, 0, 0, 2]),0.000311851501465
(5, [0, 2, 0, 1, 0, 0, 2]),0.000307083129883
(6, [1, 2, 0, 1, 0, 0, 2]),0.000489950180054
(4, [0, 0, 1, 1, 0, 0, 2]),0.000312805175781
(5, [1, 0, 1, 1, 0, 0, 2]),0.000316143035889
(5, [0, 1, 1, 1, 0, 0, 2]),0.000355005264282
(6, [1, 1, 1, 1, 0, 0, 2]),0.000320911407471
(6, [0, 2, 1, 1, 0, 0, 2]),0.000329971313477
(7, [1, 2, 1, 1, 0, 0, 2]),0.000325918197632
(3, [0, 0, 0, 0, 1, 0, 2]),0.000328063964844
(4, [1, 0, 0, 0, 1, 0, 2]),0.000335931777954
(4, [0, 1, 0, 0, 1, 0, 2]),0.000353097915649
(5, [1, 1, 0, 0, 1, 0, 2]),0.000336170196533
(5, [0, 2, 0, 0, 1, 0, 2]),0.000344038009644
(6, [1, 2, 0, 0, 1, 0, 2]),0.000342845916748
(4, [0, 0, 1, 0, 1, 0, 2]),0.000343084335327
(5, [1, 0, 1, 0, 1, 0, 2]),0.000346183776855
(5, [0, 1, 1, 0, 1, 0, 2]),0.000347852706909
(6, [1, 1, 1, 0, 1, 0, 2]),0.000350952148438
(6, [0, 2, 1, 0, 1, 0, 2]),0.000358819961548
(7, [1, 2, 1, 0, 1, 0, 2]),0.000361919403076
(4, [0, 0, 0, 1, 1, 0, 2]),0.000363111495972
(5, [1, 0, 0, 1, 1, 0, 2]),0.00036096572876
(5, [0, 1, 0, 1, 1, 0, 2]),0.000363111495972
(6, [1, 1, 0, 1, 1, 0, 2]),0.000372171401978
(6, [0, 2, 0, 1, 1, 0, 2]),0.00037407875061
(7, [1, 2, 0, 1, 1, 0, 2]),0.000370025634766
(5, [0, 0, 1, 1, 1, 0, 2]),0.000371932983398
(6, [1, 0, 1, 1, 1, 0, 2]),0.000381946563721
(6, [0, 1, 1, 1, 1, 0, 2]),0.000384092330933
(7, [1, 1, 1, 1, 1, 0, 2]),0.000380992889404
(7, [0, 2, 1, 1, 1, 0, 2]),0.00039005279541
(8, [1, 2, 1, 1, 1, 0, 2]),0.000385046005249
(3, [0, 0, 0, 0, 0, 1, 2]),0.000394105911255
(4, [1, 0, 0, 0, 0, 1, 2]),0.000396966934204
(4, [0, 1, 0, 0, 0, 1, 2]),0.000391960144043
(5, [1, 1, 0, 0, 0, 1, 2]),0.000393867492676
(5, [0, 2, 0, 0, 0, 1, 2]),0.000396013259888
(6, [1, 2, 0, 0, 0, 1, 2]),0.000399827957153
(4, [0, 0, 1, 0, 0, 1, 2]),0.000415802001953
(5, [1, 0, 1, 0, 0, 1, 2]),0.000411033630371
(5, [0, 1, 1, 0, 0, 1, 2]),0.000406980514526
(6, [1, 1, 1, 0, 0, 1, 2]),0.000410079956055
(6, [0, 2, 1, 0, 0, 1, 2]),0.00042200088501
(7, [1, 2, 1, 0, 0, 1, 2]),0.00041389465332
(3, [0, 0, 0, 0, 0, 0, 3]),0.000421047210693
(4, [1, 0, 0, 0, 0, 0, 3]),0.000418186187744
(4, [0, 1, 0, 0, 0, 0, 3]),0.000488042831421
(5, [1, 1, 0, 0, 0, 0, 3]),0.000492095947266
(5, [0, 2, 0, 0, 0, 0, 3]),0.000425100326538
(6, [1, 2, 0, 0, 0, 0, 3]),0.000427961349487
(4, [0, 0, 1, 0, 0, 0, 3]),0.000367879867554
(5, [1, 0, 1, 0, 0, 0, 3]),0.000371217727661
(5, [0, 1, 1, 0, 0, 0, 3]),0.000368118286133
(6, [1, 1, 1, 0, 0, 0, 3]),0.000369071960449
(6, [0, 2, 1, 0, 0, 0, 3]),0.000377178192139
(7, [1, 2, 1, 0, 0, 0, 3]),0.000372886657715
(4, [0, 0, 0, 1, 0, 0, 3]),0.000375032424927
(5, [1, 0, 0, 1, 0, 0, 3]),0.000382900238037
(5, [0, 1, 0, 1, 0, 0, 3]),0.000380039215088
(6, [1, 1, 0, 1, 0, 0, 3]),0.000386953353882
(6, [0, 2, 0, 1, 0, 0, 3]),0.000383138656616
(7, [1, 2, 0, 1, 0, 0, 3]),0.000385046005249
(5, [0, 0, 1, 1, 0, 0, 3]),0.000387907028198
(6, [1, 0, 1, 1, 0, 0, 3]),0.00039005279541
(6, [0, 1, 1, 1, 0, 0, 3]),0.000391960144043
(7, [1, 1, 1, 1, 0, 0, 3]),0.000394105911255
(7, [0, 2, 1, 1, 0, 0, 3]),0.000396013259888
(8, [1, 2, 1, 1, 0, 0, 3]),0.000397920608521
(4, [0, 0, 0, 0, 1, 0, 3]),0.000398874282837
(5, [1, 0, 0, 0, 1, 0, 3]),0.000407934188843
(5, [0, 1, 0, 0, 1, 0, 3]),0.000416994094849
(6, [1, 1, 0, 0, 1, 0, 3]),0.000406980514526
(6, [0, 2, 0, 0, 1, 0, 3]),0.000412940979004
(7, [1, 2, 0, 0, 1, 0, 3]),0.000415802001953
(5, [0, 0, 1, 0, 1, 0, 3]),0.000411033630371
(6, [1, 0, 1, 0, 1, 0, 3]),0.00043797492981
(6, [0, 1, 1, 0, 1, 0, 3]),0.000416040420532
(7, [1, 1, 1, 0, 1, 0, 3]),0.000417947769165
(7, [0, 2, 1, 0, 1, 0, 3]),0.000420093536377
(8, [1, 2, 1, 0, 1, 0, 3]),0.000428915023804
(5, [0, 0, 0, 1, 1, 0, 3]),0.000422954559326
(6, [1, 0, 0, 1, 1, 0, 3]),0.000427007675171
(6, [0, 1, 0, 1, 1, 0, 3]),0.000434160232544
(7, [1, 1, 0, 1, 1, 0, 3]),0.000436067581177
(7, [0, 2, 0, 1, 1, 0, 3]),0.000432014465332
(8, [1, 2, 0, 1, 1, 0, 3]),0.000433921813965
(6, [0, 0, 1, 1, 1, 0, 3]),0.000436067581177
(7, [1, 0, 1, 1, 1, 0, 3]),0.000445127487183
(7, [0, 1, 1, 1, 1, 0, 3]),0.000447034835815
(8, [1, 1, 1, 1, 1, 0, 3]),0.000442028045654
(8, [0, 2, 1, 1, 1, 0, 3]),0.000445127487183
(9, [1, 2, 1, 1, 1, 0, 3]),0.000462055206299
(4, [0, 0, 0, 0, 0, 1, 3]),0.000447988510132
(5, [1, 0, 0, 0, 0, 1, 3]),0.000465154647827
(5, [0, 1, 0, 0, 0, 1, 3]),0.000452041625977
(6, [1, 1, 0, 0, 0, 1, 3]),0.000464916229248
(6, [0, 2, 0, 0, 0, 1, 3]),0.000455856323242
(7, [1, 2, 0, 0, 0, 1, 3]),0.000470161437988
(5, [0, 0, 1, 0, 0, 1, 3]),0.000465154647827
(6, [1, 0, 1, 0, 0, 1, 3]),0.000463008880615
(6, [0, 1, 1, 0, 0, 1, 3]),0.000470876693726
(7, [1, 1, 1, 0, 0, 1, 3]),0.00047492980957
(7, [0, 2, 1, 0, 0, 1, 3]),0.000468015670776
(8, [1, 2, 1, 0, 0, 1, 3]),0.000477075576782
(4, [0, 0, 0, 0, 0, 0, 4]),0.000472068786621
(5, [1, 0, 0, 0, 0, 0, 4]),0.00047492980957
(5, [0, 1, 0, 0, 0, 0, 4]),0.00048303604126
(6, [1, 1, 0, 0, 0, 0, 4]),0.000484943389893
(6, [0, 2, 0, 0, 0, 0, 4]),0.000490188598633
(7, [1, 2, 0, 0, 0, 0, 4]),0.00048303604126
(5, [0, 0, 1, 0, 0, 0, 4]),0.000485181808472
(6, [1, 0, 1, 0, 0, 0, 4]),0.000493049621582
(6, [0, 1, 1, 0, 0, 0, 4]),0.000489950180054
(7, [1, 1, 1, 0, 0, 0, 4]),0.000496864318848
(7, [0, 2, 1, 0, 0, 0, 4]),0.000492811203003
(8, [1, 2, 1, 0, 0, 0, 4]),0.000501871109009
(5, [0, 0, 0, 1, 0, 0, 4]),0.000503063201904
(6, [1, 0, 0, 1, 0, 0, 4]),0.000499963760376
(6, [0, 1, 0, 1, 0, 0, 4]),0.000514984130859
(7, [1, 1, 0, 1, 0, 0, 4]),0.000509023666382
(7, [0, 2, 0, 1, 0, 0, 4]),0.000510931015015
(8, [1, 2, 0, 1, 0, 0, 4]),0.000517129898071
(6, [0, 0, 1, 1, 0, 0, 4]),0.000514030456543
(7, [1, 0, 1, 1, 0, 0, 4]),0.000517845153809
(7, [0, 1, 1, 1, 0, 0, 4]),0.000513792037964
(8, [1, 1, 1, 1, 0, 0, 4]),0.000522136688232
(8, [0, 2, 1, 1, 0, 0, 4]),0.000533103942871
(9, [1, 2, 1, 1, 0, 0, 4]),0.000522136688232
(5, [0, 0, 0, 0, 1, 0, 4]),0.000522136688232
(6, [1, 0, 0, 0, 1, 0, 4]),0.000524997711182
(6, [0, 1, 0, 0, 1, 0, 4]),0.000526905059814
(7, [1, 1, 0, 0, 1, 0, 4]),0.000536203384399
(7, [0, 2, 0, 0, 1, 0, 4]),0.000550985336304
(8, [1, 2, 0, 0, 1, 0, 4]),0.000546932220459
(6, [0, 0, 1, 0, 1, 0, 4]),0.00055193901062
(7, [1, 0, 1, 0, 1, 0, 4]),0.000542163848877
(7, [0, 1, 1, 0, 1, 0, 4]),0.000550985336304
(8, [1, 1, 1, 0, 1, 0, 4]),0.000547885894775
(8, [0, 2, 1, 0, 1, 0, 4]),0.000549077987671
(9, [1, 2, 1, 0, 1, 0, 4]),0.000557899475098
(6, [0, 0, 0, 1, 1, 0, 4]),0.000565052032471
(7, [1, 0, 0, 1, 1, 0, 4]),0.000554800033569
(7, [0, 1, 0, 1, 1, 0, 4]),0.000555992126465
(8, [1, 1, 0, 1, 1, 0, 4]),0.000571012496948
(8, [0, 2, 0, 1, 1, 0, 4]),0.000562191009521
(9, [1, 2, 0, 1, 1, 0, 4]),0.000563144683838
(7, [0, 0, 1, 1, 1, 0, 4]),0.000566005706787
(8, [1, 0, 1, 1, 1, 0, 4]),0.000573873519897
(8, [0, 1, 1, 1, 1, 0, 4]),0.000574827194214
(9, [1, 1, 1, 1, 1, 0, 4]),0.000580072402954
(9, [0, 2, 1, 1, 1, 0, 4]),0.000574111938477
(10, [1, 2, 1, 1, 1, 0, 4]),0.000576972961426
(5, [0, 0, 0, 0, 0, 1, 4]),0.00058388710022
(6, [1, 0, 0, 0, 0, 1, 4]),0.000585794448853
(6, [0, 1, 0, 0, 0, 1, 4]),0.000580787658691
(7, [1, 1, 0, 0, 0, 1, 4]),0.000582933425903
(7, [0, 2, 0, 0, 0, 1, 4]),0.000586032867432
(8, [1, 2, 0, 0, 0, 1, 4]),0.00059700012207
(6, [0, 0, 1, 0, 0, 1, 4]),0.000588893890381
(7, [1, 0, 1, 0, 0, 1, 4]),0.000591039657593
(7, [0, 1, 1, 0, 0, 1, 4]),0.000595092773438
(8, [1, 1, 1, 0, 0, 1, 4]),0.00059700012207
(8, [0, 2, 1, 0, 0, 1, 4]),0.000604152679443
(9, [1, 2, 1, 0, 0, 1, 4]),0.000600814819336
