change dp, A [10000, 10201], V1=[1,2,6,12,24,48,60]
(170, [0, 2, 0, 1, 1, 0, 166]),0.0234370231628
(171, [1, 2, 0, 1, 1, 0, 166]),0.0218250751495
(169, [0, 0, 1, 1, 1, 0, 166]),0.0211160182953
(170, [1, 0, 1, 1, 1, 0, 166]),0.0211708545685
(170, [0, 1, 1, 1, 1, 0, 166]),0.0227198600769
(171, [1, 1, 1, 1, 1, 0, 166]),0.0210540294647
(171, [0, 2, 1, 1, 1, 0, 166]),0.0225439071655
(172, [1, 2, 1, 1, 1, 0, 166]),0.0210421085358
(167, [0, 0, 0, 0, 0, 1, 166]),0.0237929821014
(168, [1, 0, 0, 0, 0, 1, 166]),0.0210700035095
(168, [0, 1, 0, 0, 0, 1, 166]),0.0211148262024
(169, [1, 1, 0, 0, 0, 1, 166]),0.0210750102997
(169, [0, 2, 0, 0, 0, 1, 166]),0.0210869312286
(170, [1, 2, 0, 0, 0, 1, 166]),0.0210897922516
(168, [0, 0, 1, 0, 0, 1, 166]),0.0237619876862
(169, [1, 0, 1, 0, 0, 1, 166]),0.0210599899292
(169, [0, 1, 1, 0, 0, 1, 166]),0.0210950374603
(170, [1, 1, 1, 0, 0, 1, 166]),0.0253641605377
(170, [0, 2, 1, 0, 0, 1, 166]),0.0210781097412
(171, [1, 2, 1, 0, 0, 1, 166]),0.0210950374603
(167, [0, 0, 0, 0, 0, 0, 167]),0.021103143692
(168, [1, 0, 0, 0, 0, 0, 167]),0.0210990905762
(168, [0, 1, 0, 0, 0, 0, 167]),0.021115064621
(169, [1, 1, 0, 0, 0, 0, 167]),0.0210959911346
(169, [0, 2, 0, 0, 0, 0, 167]),0.0211119651794
(170, [1, 2, 0, 0, 0, 0, 167]),0.0212459564209
(168, [0, 0, 1, 0, 0, 0, 167]),0.0211420059204
(169, [1, 0, 1, 0, 0, 0, 167]),0.0247070789337
(169, [0, 1, 1, 0, 0, 0, 167]),0.021133184433
(170, [1, 1, 1, 0, 0, 0, 167]),0.0211172103882
(170, [0, 2, 1, 0, 0, 0, 167]),0.0211169719696
(171, [1, 2, 1, 0, 0, 0, 167]),0.0211360454559
(168, [0, 0, 0, 1, 0, 0, 167]),0.0211160182953
(169, [1, 0, 0, 1, 0, 0, 167]),0.0211350917816
(169, [0, 1, 0, 1, 0, 0, 167]),0.0211610794067
(170, [1, 1, 0, 1, 0, 0, 167]),0.0211288928986
(170, [0, 2, 0, 1, 0, 0, 167]),0.0212061405182
(171, [1, 2, 0, 1, 0, 0, 167]),0.0250809192657
(169, [0, 0, 1, 1, 0, 0, 167]),0.021274805069
(170, [1, 0, 1, 1, 0, 0, 167]),0.0244338512421
(170, [0, 1, 1, 1, 0, 0, 167]),0.0213148593903
(171, [1, 1, 1, 1, 0, 0, 167]),0.0211927890778
(171, [0, 2, 1, 1, 0, 0, 167]),0.0211369991302
(172, [1, 2, 1, 1, 0, 0, 167]),0.0211501121521
(168, [0, 0, 0, 0, 1, 0, 167]),0.0212609767914
(169, [1, 0, 0, 0, 1, 0, 167]),0.0251910686493
(169, [0, 1, 0, 0, 1, 0, 167]),0.0227830410004
(170, [1, 1, 0, 0, 1, 0, 167]),0.0211839675903
(170, [0, 2, 0, 0, 1, 0, 167]),0.0213270187378
(171, [1, 2, 0, 0, 1, 0, 167]),0.0254969596863
(169, [0, 0, 1, 0, 1, 0, 167]),0.0211660861969
(170, [1, 0, 1, 0, 1, 0, 167]),0.021183013916
(170, [0, 1, 1, 0, 1, 0, 167]),0.0213620662689
(171, [1, 1, 1, 0, 1, 0, 167]),0.0211789608002
(171, [0, 2, 1, 0, 1, 0, 167]),0.0211689472198
(172, [1, 2, 1, 0, 1, 0, 167]),0.0212659835815
(169, [0, 0, 0, 1, 1, 0, 167]),0.0227119922638
(170, [1, 0, 0, 1, 1, 0, 167]),0.0212140083313
(170, [0, 1, 0, 1, 1, 0, 167]),0.0211579799652
(171, [1, 1, 0, 1, 1, 0, 167]),0.0213749408722
(171, [0, 2, 0, 1, 1, 0, 167]),0.0242130756378
(172, [1, 2, 0, 1, 1, 0, 167]),0.0212550163269
(170, [0, 0, 1, 1, 1, 0, 167]),0.0212080478668
(171, [1, 0, 1, 1, 1, 0, 167]),0.021194934845
(171, [0, 1, 1, 1, 1, 0, 167]),0.0212330818176
(172, [1, 1, 1, 1, 1, 0, 167]),0.0212128162384
(172, [0, 2, 1, 1, 1, 0, 167]),0.0212738513947
(173, [1, 2, 1, 1, 1, 0, 167]),0.0212321281433
(168, [0, 0, 0, 0, 0, 1, 167]),0.021311044693
(169, [1, 0, 0, 0, 0, 1, 167]),0.0212488174438
(169, [0, 1, 0, 0, 0, 1, 167]),0.0283620357513
(170, [1, 1, 0, 0, 0, 1, 167]),0.0212178230286
(170, [0, 2, 0, 0, 0, 1, 167]),0.0212378501892
(171, [1, 2, 0, 0, 0, 1, 167]),0.0212619304657
(169, [0, 0, 1, 0, 0, 1, 167]),0.0212728977203
(170, [1, 0, 1, 0, 0, 1, 167]),0.021203994751
(170, [0, 1, 1, 0, 0, 1, 167]),0.0212380886078
(171, [1, 1, 1, 0, 0, 1, 167]),0.0212049484253
(171, [0, 2, 1, 0, 0, 1, 167]),0.0212380886078
(172, [1, 2, 1, 0, 0, 1, 167]),0.0212280750275
(168, [0, 0, 0, 0, 0, 0, 168]),0.0260169506073
(169, [1, 0, 0, 0, 0, 0, 168]),0.0213539600372
(169, [0, 1, 0, 0, 0, 0, 168]),0.0212960243225
(170, [1, 1, 0, 0, 0, 0, 168]),0.0212252140045
(170, [0, 2, 0, 0, 0, 0, 168]),0.0212559700012
(171, [1, 2, 0, 0, 0, 0, 168]),0.0213079452515
(169, [0, 0, 1, 0, 0, 0, 168]),0.0212440490723
(170, [1, 0, 1, 0, 0, 0, 168]),0.0212609767914
(170, [0, 1, 1, 0, 0, 0, 168]),0.0244750976562
(171, [1, 1, 1, 0, 0, 0, 168]),0.0212378501892
(171, [0, 2, 1, 0, 0, 0, 168]),0.0212330818176
(172, [1, 2, 1, 0, 0, 0, 168]),0.0212419033051
(169, [0, 0, 0, 1, 0, 0, 168]),0.0214447975159
(170, [1, 0, 0, 1, 0, 0, 168]),0.0212490558624
(170, [0, 1, 0, 1, 0, 0, 168]),0.0218451023102
(171, [1, 1, 0, 1, 0, 0, 168]),0.021253824234
(171, [0, 2, 0, 1, 0, 0, 168]),0.0212659835815
(172, [1, 2, 0, 1, 0, 0, 168]),0.0212619304657
(170, [0, 0, 1, 1, 0, 0, 168]),0.0212609767914
(171, [1, 0, 1, 1, 0, 0, 168]),0.0212600231171
(171, [0, 1, 1, 1, 0, 0, 168]),0.0213339328766
(172, [1, 1, 1, 1, 0, 0, 168]),0.0214951038361
(172, [0, 2, 1, 1, 0, 0, 168]),0.0212759971619
(173, [1, 2, 1, 1, 0, 0, 168]),0.0217521190643
(169, [0, 0, 0, 0, 1, 0, 168]),0.0212790966034
(170, [1, 0, 0, 0, 1, 0, 168]),0.0212860107422
(170, [0, 1, 0, 0, 1, 0, 168]),0.0212600231171
(171, [1, 1, 0, 0, 1, 0, 168]),0.0214428901672
(171, [0, 2, 0, 0, 1, 0, 168]),0.0213348865509
(172, [1, 2, 0, 0, 1, 0, 168]),0.0213239192963
(170, [0, 0, 1, 0, 1, 0, 168]),0.0214178562164
(171, [1, 0, 1, 0, 1, 0, 168]),0.0214049816132
(171, [0, 1, 1, 0, 1, 0, 168]),0.0236511230469
(172, [1, 1, 1, 0, 1, 0, 168]),0.0267050266266
(172, [0, 2, 1, 0, 1, 0, 168]),0.0213041305542
(173, [1, 2, 1, 0, 1, 0, 168]),0.0274369716644
(170, [0, 0, 0, 1, 1, 0, 168]),0.0270888805389
(171, [1, 0, 0, 1, 1, 0, 168]),0.0213060379028
(171, [0, 1, 0, 1, 1, 0, 168]),0.0212919712067
(172, [1, 1, 0, 1, 1, 0, 168]),0.0254781246185
(172, [0, 2, 0, 1, 1, 0, 168]),0.0213770866394
(173, [1, 2, 0, 1, 1, 0, 168]),0.0213170051575
(171, [0, 0, 1, 1, 1, 0, 168]),0.0213050842285
(172, [1, 0, 1, 1, 1, 0, 168]),0.0213041305542
(172, [0, 1, 1, 1, 1, 0, 168]),0.0213088989258
(173, [1, 1, 1, 1, 1, 0, 168]),0.0213167667389
(173, [0, 2, 1, 1, 1, 0, 168]),0.021332025528
(174, [1, 2, 1, 1, 1, 0, 168]),0.0255789756775
(169, [0, 0, 0, 0, 0, 1, 168]),0.0213198661804
(170, [1, 0, 0, 0, 0, 1, 168]),0.0213119983673
(170, [0, 1, 0, 0, 0, 1, 168]),0.0213041305542
(171, [1, 1, 0, 0, 0, 1, 168]),0.0242700576782
(171, [0, 2, 0, 0, 0, 1, 168]),0.0213339328766
(172, [1, 2, 0, 0, 0, 1, 168]),0.0213160514832
(170, [0, 0, 1, 0, 0, 1, 168]),0.021320104599
(171, [1, 0, 1, 0, 0, 1, 168]),0.0213308334351
(171, [0, 1, 1, 0, 0, 1, 168]),0.0213398933411
(172, [1, 1, 1, 0, 0, 1, 168]),0.0213258266449
(172, [0, 2, 1, 0, 0, 1, 168]),0.021341085434
(173, [1, 2, 1, 0, 0, 1, 168]),0.0213370323181
(169, [0, 0, 0, 0, 0, 0, 169]),0.0213439464569
(170, [1, 0, 0, 0, 0, 0, 169]),0.0213348865509
(170, [0, 1, 0, 0, 0, 0, 169]),0.0213370323181
(171, [1, 1, 0, 0, 0, 0, 169]),0.021399974823
(171, [0, 2, 0, 0, 0, 0, 169]),0.0213520526886
(172, [1, 2, 0, 0, 0, 0, 169]),0.0213890075684
(170, [0, 0, 1, 0, 0, 0, 169]),0.0213570594788
(171, [1, 0, 1, 0, 0, 0, 169]),0.0213479995728
(171, [0, 1, 1, 0, 0, 0, 169]),0.0213568210602
(172, [1, 1, 1, 0, 0, 0, 169]),0.0213558673859
(172, [0, 2, 1, 0, 0, 0, 169]),0.0213551521301
(173, [1, 2, 1, 0, 0, 0, 169]),0.0216629505157
(170, [0, 0, 0, 1, 0, 0, 169]),0.0213701725006
(171, [1, 0, 0, 1, 0, 0, 169]),0.0213630199432
(171, [0, 1, 0, 1, 0, 0, 169]),0.0334091186523
(172, [1, 1, 0, 1, 0, 0, 169]),0.0217649936676
(172, [0, 2, 0, 1, 0, 0, 169]),0.0220980644226
(173, [1, 2, 0, 1, 0, 0, 169]),0.0215690135956
(171, [0, 0, 1, 1, 0, 0, 169]),0.025276184082
(172, [1, 0, 1, 1, 0, 0, 169]),0.0218291282654
(172, [0, 1, 1, 1, 0, 0, 169]),0.0214331150055
(173, [1, 1, 1, 1, 0, 0, 169]),0.021411895752
(173, [0, 2, 1, 1, 0, 0, 169]),0.0214850902557
(174, [1, 2, 1, 1, 0, 0, 169]),0.0214250087738
(170, [0, 0, 0, 0, 1, 0, 169]),0.0214130878448
(171, [1, 0, 0, 0, 1, 0, 169]),0.0214478969574
(171, [0, 1, 0, 0, 1, 0, 169]),0.0215120315552
(172, [1, 1, 0, 0, 1, 0, 169]),0.021507024765
(172, [0, 2, 0, 0, 1, 0, 169]),0.0214259624481
(173, [1, 2, 0, 0, 1, 0, 169]),0.02143907547
(171, [0, 0, 1, 0, 1, 0, 169]),0.0245349407196
(172, [1, 0, 1, 0, 1, 0, 169]),0.021420955658
(172, [0, 1, 1, 0, 1, 0, 169]),0.0214331150055
(173, [1, 1, 1, 0, 1, 0, 169]),0.0214600563049
(173, [0, 2, 1, 0, 1, 0, 169]),0.0277919769287
(174, [1, 2, 1, 0, 1, 0, 169]),0.0214259624481
(171, [0, 0, 0, 1, 1, 0, 169]),0.0215060710907
(172, [1, 0, 0, 1, 1, 0, 169]),0.021458864212
(172, [0, 1, 0, 1, 1, 0, 169]),0.0287940502167
(173, [1, 1, 0, 1, 1, 0, 169]),0.0214700698853
(173, [0, 2, 0, 1, 1, 0, 169]),0.0214459896088
(174, [1, 2, 0, 1, 1, 0, 169]),0.0215132236481
(172, [0, 0, 1, 1, 1, 0, 169]),0.021518945694
(173, [1, 0, 1, 1, 1, 0, 169]),0.0214960575104
(173, [0, 1, 1, 1, 1, 0, 169]),0.0219488143921
(174, [1, 1, 1, 1, 1, 0, 169]),0.0215179920197
(174, [0, 2, 1, 1, 1, 0, 169]),0.0267350673676
(175, [1, 2, 1, 1, 1, 0, 169]),0.0239658355713
(170, [0, 0, 0, 0, 0, 1, 169]),0.0214750766754
(171, [1, 0, 0, 0, 0, 1, 169]),0.021607875824
(171, [0, 1, 0, 0, 0, 1, 169]),0.0289080142975
(172, [1, 1, 0, 0, 0, 1, 169]),0.0214960575104
(172, [0, 2, 0, 0, 0, 1, 169]),0.0221560001373
(173, [1, 2, 0, 0, 0, 1, 169]),0.0214989185333
(171, [0, 0, 1, 0, 0, 1, 169]),0.0214920043945
(172, [1, 0, 1, 0, 0, 1, 169]),0.0214710235596
(172, [0, 1, 1, 0, 0, 1, 169]),0.021476984024
(173, [1, 1, 1, 0, 0, 1, 169]),0.0215079784393
(173, [0, 2, 1, 0, 0, 1, 169]),0.0215120315552
(174, [1, 2, 1, 0, 0, 1, 169]),0.0235590934753
(170, [0, 0, 0, 0, 0, 0, 170]),0.0214781761169
