change greedy, A [100, 300], V2=[1,6,13,37,15]
4,1.09672546387e-05
5,1.19209289551e-05
6,1.19209289551e-05
7,1.19209289551e-05
8,1.19209289551e-05
9,1.19209289551e-05
5,1.09672546387e-05
6,1.21593475342e-05
7,1.19209289551e-05
8,1.21593475342e-05
9,1.21593475342e-05
3,1.00135803223e-05
4,1.19209289551e-05
5,1.21593475342e-05
6,1.19209289551e-05
7,1.21593475342e-05
8,1.31130218506e-05
4,1.09672546387e-05
5,1.38282775879e-05
6,1.4066696167e-05
7,1.38282775879e-05
8,1.4066696167e-05
9,1.4066696167e-05
5,1.4066696167e-05
4,1.28746032715e-05
5,1.4066696167e-05
6,1.38282775879e-05
7,1.4066696167e-05
8,1.38282775879e-05
9,1.47819519043e-05
5,1.31130218506e-05
6,1.4066696167e-05
7,1.4066696167e-05
8,1.50203704834e-05
9,1.4066696167e-05
10,1.38282775879e-05
6,1.31130218506e-05
5,1.28746032715e-05
6,1.4066696167e-05
7,1.28746032715e-05
8,1.31130218506e-05
9,1.4066696167e-05
10,1.28746032715e-05
6,1.31130218506e-05
7,1.31130218506e-05
8,1.31130218506e-05
9,1.38282775879e-05
10,1.28746032715e-05
4,1.09672546387e-05
5,1.4066696167e-05
1,1.00135803223e-05
2,1.4066696167e-05
3,1.4066696167e-05
4,1.4066696167e-05
5,1.38282775879e-05
6,1.38282775879e-05
2,1.28746032715e-05
3,1.4066696167e-05
4,1.4066696167e-05
5,1.4066696167e-05
6,1.38282775879e-05
7,1.38282775879e-05
3,1.28746032715e-05
2,1.21593475342e-05
3,1.38282775879e-05
4,1.28746032715e-05
5,1.4066696167e-05
6,1.4066696167e-05
7,1.31130218506e-05
3,1.28746032715e-05
4,1.4066696167e-05
5,1.4066696167e-05
6,1.4066696167e-05
7,1.50203704834e-05
8,1.50203704834e-05
4,1.4066696167e-05
3,1.19209289551e-05
4,1.38282775879e-05
5,1.38282775879e-05
6,1.4066696167e-05
7,1.4066696167e-05
8,1.4066696167e-05
4,1.47819519043e-05
5,1.59740447998e-05
6,1.4066696167e-05
7,1.4066696167e-05
8,1.19209289551e-05
2,1.00135803223e-05
3,1.28746032715e-05
4,1.19209289551e-05
5,1.19209289551e-05
6,1.19209289551e-05
7,1.21593475342e-05
3,1.09672546387e-05
4,1.21593475342e-05
5,1.19209289551e-05
6,1.19209289551e-05
7,1.21593475342e-05
8,1.31130218506e-05
4,1.21593475342e-05
3,1.09672546387e-05
4,1.19209289551e-05
5,1.19209289551e-05
6,1.19209289551e-05
7,1.19209289551e-05
8,1.21593475342e-05
4,1.19209289551e-05
5,1.19209289551e-05
6,1.09672546387e-05
7,1.21593475342e-05
8,1.19209289551e-05
9,1.19209289551e-05
5,1.09672546387e-05
4,1.00135803223e-05
5,1.19209289551e-05
6,1.09672546387e-05
7,1.19209289551e-05
8,1.09672546387e-05
9,1.21593475342e-05
5,1.09672546387e-05
6,1.09672546387e-05
7,1.21593475342e-05
8,1.19209289551e-05
9,1.09672546387e-05
3,9.05990600586e-06
4,1.21593475342e-05
5,1.19209289551e-05
6,1.19209289551e-05
7,1.19209289551e-05
8,1.21593475342e-05
4,1.09672546387e-05
5,1.21593475342e-05
6,1.19209289551e-05
7,1.09672546387e-05
8,1.19209289551e-05
9,1.19209289551e-05
5,1.09672546387e-05
4,1.21593475342e-05
5,1.19209289551e-05
6,1.31130218506e-05
7,1.31130218506e-05
8,1.19209289551e-05
9,1.19209289551e-05
5,1.21593475342e-05
6,1.28746032715e-05
7,1.28746032715e-05
8,1.19209289551e-05
9,1.19209289551e-05
10,1.19209289551e-05
6,1.09672546387e-05
5,1.09672546387e-05
6,1.21593475342e-05
7,1.21593475342e-05
8,1.19209289551e-05
9,1.21593475342e-05
10,1.19209289551e-05
6,1.09672546387e-05
7,1.19209289551e-05
8,1.19209289551e-05
9,1.09672546387e-05
10,1.09672546387e-05
4,1.00135803223e-05
5,1.21593475342e-05
6,1.19209289551e-05
7,1.19209289551e-05
8,1.19209289551e-05
9,1.19209289551e-05
5,1.09672546387e-05
6,1.21593475342e-05
7,1.19209289551e-05
8,1.19209289551e-05
9,1.19209289551e-05
10,1.21593475342e-05
6,1.09672546387e-05
5,1.00135803223e-05
6,1.09672546387e-05
7,1.21593475342e-05
8,1.09672546387e-05
9,1.19209289551e-05
10,1.19209289551e-05
6,1.19209289551e-05
7,1.09672546387e-05
8,1.21593475342e-05
9,1.19209289551e-05
10,1.19209289551e-05
11,1.19209289551e-05
7,1.09672546387e-05
6,1.09672546387e-05
7,1.21593475342e-05
8,1.19209289551e-05
9,1.19209289551e-05
10,1.21593475342e-05
11,1.19209289551e-05
7,1.09672546387e-05
8,1.21593475342e-05
9,1.19209289551e-05
10,1.19209289551e-05
11,1.28746032715e-05
5,1.00135803223e-05
6,1.19209289551e-05
